layer,lang_a,lang_b,point_estimate,ci_low,ci_high,ci_level,boot_std
1,punjabi,urdu,0.12074009201905089,0.11687575430051603,0.1246808604359652,0.95,0.0019619698891801146
1,punjabi,tamil,0.07436509422212367,0.07233302102730542,0.07689998149747508,0.95,0.0011883445939531987
1,punjabi,telugu,0.08059355816883232,0.07789644923202328,0.08354843724947494,0.95,0.0014849772281744999
1,punjabi,malayalam,0.08704086466164718,0.08486722527856612,0.08996700105811943,0.95,0.0013306532835034384
1,punjabi,kannada,0.09257110769015213,0.08975776825950775,0.09612223260964602,0.95,0.0015806801690053016
1,urdu,tamil,0.07608724193946896,0.07397602431130558,0.07879758006555859,0.95,0.0013678985070611225
1,urdu,telugu,0.1081789527556259,0.1059398716215941,0.11197100670104257,0.95,0.0014186197504036343
1,urdu,malayalam,0.11452265125043558,0.11132447633968377,0.1178507041156536,0.95,0.0015773956073152715
1,urdu,kannada,0.10048068928439528,0.09774608800386707,0.10389566437829573,0.95,0.0015674679307704385
1,tamil,telugu,0.054022485983323335,0.05221608141068528,0.056360382374640416,0.95,0.001123911205729864
1,tamil,malayalam,0.04219949534742493,0.04043214628122457,0.04449715911864908,0.95,0.0010971198888112764
1,tamil,kannada,0.06883972386552452,0.06720311549013638,0.0712409536705193,0.95,0.0010867261765736638
1,telugu,malayalam,0.05988500517897673,0.05758758544166276,0.06275844243646946,0.95,0.0013970329910039786
1,telugu,kannada,0.05925691783146484,0.05753545974772147,0.0614675559202647,0.95,0.001082059655199251
1,malayalam,kannada,0.05907950588405254,0.057190262016361446,0.06179673323836185,0.95,0.0011572150857656418
2,english,hindi,0.09691633984602785,0.0938803589886952,0.1006493982888299,0.95,0.0018940593780857433
2,english,marathi,0.1330673464612155,0.12921117255181494,0.13804520451211047,0.95,0.00243216754207081
2,english,bengali,0.10355549911770631,0.10088306378058484,0.10753983336717304,0.95,0.0017788859461783388
2,english,gujarati,0.12303976266846692,0.11961801946900504,0.12723033710342127,0.95,0.0019279614119606207
2,english,punjabi,0.16484221498915647,0.16112718377667526,0.17033263748181468,0.95,0.0024260412177010736
2,english,urdu,0.15597324938732188,0.15165438271677892,0.1613061029860677,0.95,0.002458703195606225
2,english,tamil,0.12387034782658048,0.12047072041681182,0.12797749729740918,0.95,0.0019114478305143883
2,english,telugu,0.19193707652510314,0.186675612644695,0.19638096536075342,0.95,0.0025745868106646116
2,english,malayalam,0.13048566582717072,0.12769156850988803,0.1345840079985213,0.95,0.001700386953598269
2,english,kannada,0.17411089973111515,0.1698555152123952,0.17935707579962262,0.95,0.002434584723807248
2,hindi,marathi,0.016691592700879623,0.015394391203315122,0.018858706236155508,0.95,0.0009400950670564762
2,hindi,bengali,0.021901344082659834,0.020356756684607374,0.02377806684226722,0.95,0.0008264330143580938
2,hindi,gujarati,0.04431257334674501,0.04306366758751,0.04630918067040864,0.95,0.000885820912140471
2,hindi,punjabi,0.07032771571785666,0.06887892940268914,0.07319102830789394,0.95,0.001186617774235358
